Brand,Name,SKU,Full Name,Color,Category,Tags,Wholesale Price,Sale Price,Retail Price,Stock,Image1,Image2,Image3,Gallery,Application,Content,Backing,Finish / Topcoat,Weight,Width,Fabric Shown,Origin,Repeat Horizontal,Repeat Vertical,Collection,Abrasion Resistance,Pilling,Seam Slippage,Break Strength,Wet Crocking,Dry Crocking,Colorfastness to Light,Flammability,Product Notes
United Fabrics,MOWGLI,52 Lark,United Fabrics MOWGLI 52 Lark,"Brown upholstery fabric, brown","United Fabrics, MOWGLI, 52 Lark, United Fabrics MOWGLI 52 Lark, Brown upholstery fabric, brown, Upholstery, Indoor, 60% Polyester 40% Cotton, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 51,000 Double Rubs, 719: Global Eclectic","United Fabrics, MOWGLI, 52 Lark, United Fabrics MOWGLI 52 Lark, Brown upholstery fabric, brown, Upholstery, Indoor, 60% Polyester 40% Cotton, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 51,000 Double Rubs, 719: Global Eclectic",40.09,80.18,92.21,23 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-mowgli-52-lark.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mowgli-52-lark-30inch.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mowgli-mowgli.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-mowgli-52-lark.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mowgli-52-lark-30inch.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mowgli-mowgli.jpg","Upholstery, Indoor",60% Polyester 40% Cotton,Acrylic,Nanotex by Crypton Soil/Stain Protection,17.5 oz./yd.,"54.000""",Railroaded,USA,"27.000""","29.750""",719: Global Eclectic,"51,000 Double Rubs",Class 4,Warp: 59 lbs / Weft: 37 lbs,Warp: 170 lbs / Weft: 205 lbs,Grade: 3,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant PFAS Free
United Fabrics,OTTO,65 Sable,United Fabrics OTTO 65 Sable,"Brown upholstery fabric, brown","United Fabrics, OTTO, 65 Sable, United Fabrics OTTO 65 Sable, Brown upholstery fabric, brown, Upholstery, Indoor, 57% Polyester 35% Viscose 8% Linen, Acrylic, Nanotex by Crypton Soil/Stain Protection, China, 50,000 Double Rubs, 719: Global Eclectic","United Fabrics, OTTO, 65 Sable, United Fabrics OTTO 65 Sable, Brown upholstery fabric, brown, Upholstery, Indoor, 57% Polyester 35% Viscose 8% Linen, Acrylic, Nanotex by Crypton Soil/Stain Protection, China, 50,000 Double Rubs, 719: Global Eclectic",28.09,56.18,64.61,32 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-otto-65-sable.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-otto-65-sable.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-otto-65-sable.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-otto-65-sable.jpg,"Upholstery, Indoor",57% Polyester 35% Viscose 8% Linen,Acrylic,Nanotex by Crypton Soil/Stain Protection,16.5 oz./yd.,"54.000""",Up the Roll,China,,,719: Global Eclectic,"50,000 Double Rubs",Class 5,Warp: 58 lbs / Weft: 46 lbs,Warp: 202 lbs / Weft: 204 lbs,Grade: 4,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,PLAYA,98 Wicker,United Fabrics PLAYA 98 Wicker,"Brown upholstery fabric, brown","United Fabrics, PLAYA, 98 Wicker, United Fabrics PLAYA 98 Wicker, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 54,000 Double Rubs, 719: Global Eclectic","United Fabrics, PLAYA, 98 Wicker, United Fabrics PLAYA 98 Wicker, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 54,000 Double Rubs, 719: Global Eclectic",40.09,80.18,92.21,43 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-playa-98-wicker.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-playa-06-basalt-30inch.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-playa-current-camera-filmic.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-playa-98-wicker.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-playa-06-basalt-30inch.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-playa-current-camera-filmic.jpg","Upholstery, Indoor",100% Polyester,Acrylic,Nanotex by Crypton Soil/Stain Protection,18.9 oz./yd.,"54.000""",Up the Roll,USA,"29.750""","24.750""",719: Global Eclectic,"54,000 Double Rubs",Class 5,Warp: 52 lbs / Weft: 57 lbs,Warp: 167 lbs / Weft: 259 lbs,Grade: 3,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,REED,92 Umber,United Fabrics REED 92 Umber,"Brown upholstery fabric, brown","United Fabrics, REED, 92 Umber, United Fabrics REED 92 Umber, Brown upholstery fabric, brown, Upholstery, Indoor, 82% Polyester 18% Cotton, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 50,000 Double Rubs, 719: Global Eclectic","United Fabrics, REED, 92 Umber, United Fabrics REED 92 Umber, Brown upholstery fabric, brown, Upholstery, Indoor, 82% Polyester 18% Cotton, Acrylic, Nanotex by Crypton Soil/Stain Protection, USA, 50,000 Double Rubs, 719: Global Eclectic",46.46,92.92,106.86,88 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-reed-92-umber.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-reed-92-umber.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-reed-92-umber.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-reed-92-umber.jpg,"Upholstery, Indoor",82% Polyester 18% Cotton,Acrylic,Nanotex by Crypton Soil/Stain Protection,13.0 oz./yd.,"54.000""",Up the Roll,USA,,,719: Global Eclectic,"50,000 Double Rubs",Class 3,Warp: 90 lbs / Weft: 50 lbs,Warp: 195 lbs / Weft: 95 lbs,Grade: 4,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,ABSTRACT,86 Smoke,United Fabrics ABSTRACT 86 Smoke,"Brown upholstery fabric, brown","United Fabrics, ABSTRACT, 86 Smoke, United Fabrics ABSTRACT 86 Smoke, Brown upholstery fabric, brown, Upholstery, Indoor, 80% Polyester 20% Olefin, Acrylic, Crypton Home Soil/Stain Protection, USA, 51,000 Double Rubs, 419: Design Trends 4","United Fabrics, ABSTRACT, 86 Smoke, United Fabrics ABSTRACT 86 Smoke, Brown upholstery fabric, brown, Upholstery, Indoor, 80% Polyester 20% Olefin, Acrylic, Crypton Home Soil/Stain Protection, USA, 51,000 Double Rubs, 419: Design Trends 4",40.09,80.18,92.21,16 Yards (NJ) 16 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-abstract-86-smoke.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-abstract-80-sagebrush-30inch.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-abstract-abstract.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-abstract-86-smoke.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-abstract-80-sagebrush-30inch.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-abstract-abstract.jpg","Upholstery, Indoor",80% Polyester 20% Olefin,Acrylic,Crypton Home Soil/Stain Protection,22.5 oz./yd.,"54.000""",Railroaded,USA,"13.125""","14.375""",419: Design Trends 4,"51,000 Double Rubs",Class 4,Warp: 89 lbs / Weft: 83 lbs,Warp: 218 lbs / Weft: 254 lbs,Grade: 3,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,FLAIR,89 Umber,United Fabrics FLAIR 89 Umber,"Brown upholstery fabric, brown","United Fabrics, FLAIR, 89 Umber, United Fabrics FLAIR 89 Umber, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Crypton Home Soil/Stain Protection, USA, 51,000 Double Rubs, 419: Design Trends 4","United Fabrics, FLAIR, 89 Umber, United Fabrics FLAIR 89 Umber, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Crypton Home Soil/Stain Protection, USA, 51,000 Double Rubs, 419: Design Trends 4",37.46,74.92,86.16,0 Yards (NJ) 14 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-flair-89-umber.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-flair-14-carnation-30inch.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-flair-flair.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-flair-89-umber.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-flair-14-carnation-30inch.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-flair-flair.jpg","Upholstery, Indoor",100% Polyester,Acrylic,Crypton Home Soil/Stain Protection,11.3 oz./yd.,"54.000""",Railroaded,USA,"14.750""","14.625""",419: Design Trends 4,"51,000 Double Rubs",Class 4,Warp: 82 lbs / Weft: 78 lbs,Warp: 181 lbs / Weft: 238 lbs,Grade: 3,Grade: 4,Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,SORELLO,56 Mink,United Fabrics SORELLO 56 Mink,"Brown upholstery fabric, brown","United Fabrics, SORELLO, 56 Mink, United Fabrics SORELLO 56 Mink, Brown upholstery fabric, brown, Upholstery, Indoor, 53% Acrylic 40% Polyester 7% Viscose, None, Permanent Soil/Stain Protection, Turkey, 50,000 Double Rubs, 119: Cityscape","United Fabrics, SORELLO, 56 Mink, United Fabrics SORELLO 56 Mink, Brown upholstery fabric, brown, Upholstery, Indoor, 53% Acrylic 40% Polyester 7% Viscose, None, Permanent Soil/Stain Protection, Turkey, 50,000 Double Rubs, 119: Cityscape",29.21,58.42,67.18,67 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-sorello-56-mink.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-podhotelphilly-copy-2.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-bellsandwhistles-sorello-labeled.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-sorello-56-mink.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-podhotelphilly-copy-2.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-bellsandwhistles-sorello-labeled.jpg","Upholstery, Indoor",53% Acrylic 40% Polyester 7% Viscose,None,Permanent Soil/Stain Protection,16.1 oz./yd.,"54.000""",Up the Roll,Turkey,,,119: Cityscape,"50,000 Double Rubs",Class 5,Warp: 78.1 lbs / Weft: 96.7 lbs,Warp: 345.2 lbs / Weft: 123.1 lbs,Grade: 4.5,Grade: 5,Hours: 40 / Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,STAR,10 Bittersweet,United Fabrics STAR 10 Bittersweet,"Brown upholstery fabric, brown","United Fabrics, STAR, 10 Bittersweet, United Fabrics STAR 10 Bittersweet, Brown upholstery fabric, brown, Upholstery, Indoor, 47% Polyester 45% Acrylic 8% Viscose, None, Permanent Soil/Stain Protection, Turkey, 50,000 Double Rubs, 119: Cityscape","United Fabrics, STAR, 10 Bittersweet, United Fabrics STAR 10 Bittersweet, Brown upholstery fabric, brown, Upholstery, Indoor, 47% Polyester 45% Acrylic 8% Viscose, None, Permanent Soil/Stain Protection, Turkey, 50,000 Double Rubs, 119: Cityscape",30.71,61.42,70.63,33 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-star-10-bittersweet.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-star-uf-o1-filmic.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-star-uf-o1-filmic.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-star-10-bittersweet.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-star-uf-o1-filmic.jpg","Upholstery, Indoor",47% Polyester 45% Acrylic 8% Viscose,None,Permanent Soil/Stain Protection,16.1 oz./yd.,"54.000""",Up the Roll,Turkey,,,119: Cityscape,"50,000 Double Rubs",Class 5,Warp: 76.3 lbs / Weft: 80.9 lbs,Warp: 328.7 lbs / Weft: 114 lbs,Grade: 4,Grade: 5,Hours: 40 / Grade: 5,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,BIXBY,04 Antique Gold,United Fabrics BIXBY 04 Antique Gold,"Brown upholstery fabric, brown","United Fabrics, BIXBY, 04 Antique Gold, United Fabrics BIXBY 04 Antique Gold, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, 918: Stylish Suedes","United Fabrics, BIXBY, 04 Antique Gold, United Fabrics BIXBY 04 Antique Gold, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, 918: Stylish Suedes",12.34,24.68,28.38,10 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-bixby-antique-gold.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-bixby-antique-gold.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-bixby-antique-gold.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-bixby-antique-gold.jpg,"Upholstery, Indoor",100% Polyester,,,11.2 oz./yd.,"54.000""",Up the Roll,China,,,918: Stylish Suedes,"50,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,BIXBY,17 Chocolate,United Fabrics BIXBY 17 Chocolate,"Brown upholstery fabric, brown","United Fabrics, BIXBY, 17 Chocolate, United Fabrics BIXBY 17 Chocolate, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, 918: Stylish Suedes","United Fabrics, BIXBY, 17 Chocolate, United Fabrics BIXBY 17 Chocolate, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, 918: Stylish Suedes",12.34,24.68,28.38,20 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-bixby-chocolate-2-2.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-bixby-chocolate-2-2.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-bixby-chocolate-2-2.jpg,"Upholstery, Indoor",100% Polyester,,,11.2 oz./yd.,"54.000""",Up the Roll,China,,,918: Stylish Suedes,"50,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,FOXTROT,83 Tigereye,United Fabrics FOXTROT 83 Tigereye,"Brown upholstery fabric, brown","United Fabrics, FOXTROT, 83 Tigereye, United Fabrics FOXTROT 83 Tigereye, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Fleece Laminate, Crypton Incase Soil/Stain Protection, China, 100,000 Double Rubs, 322: Dreamweaver 818: Solid Performance 3","United Fabrics, FOXTROT, 83 Tigereye, United Fabrics FOXTROT 83 Tigereye, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Fleece Laminate, Crypton Incase Soil/Stain Protection, China, 100,000 Double Rubs, 322: Dreamweaver 818: Solid Performance 3",21.71,43.42,49.93,44 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-foxtrot-83-tigereye.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-foxtrot-product-square.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-foxtrot-product-square.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-foxtrot-83-tigereye.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-foxtrot-product-square.jpg","Upholstery, Indoor",100% Polyester,Fleece Laminate,Crypton Incase Soil/Stain Protection,22.1 oz./yd.,"54.000""",Up the Roll,China,,,322: Dreamweaver 818: Solid Performance 3,"100,000 Double Rubs",Class 4,Warp: 25.4 lbs / Weft: 35.2 lbs,Warp: 425.6 lbs / Weft: 318.2 lbs,Grade: 5,Grade: 5,Hours: 40 / Grade: 4,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant PFAS Free
United Fabrics,JITTERBUG,18 Coffee,United Fabrics JITTERBUG 18 Coffee,"Brown upholstery fabric, brown","United Fabrics, JITTERBUG, 18 Coffee, United Fabrics JITTERBUG 18 Coffee, Brown upholstery fabric, brown, Upholstery, Indoor, 90% Polyester 10% Nylon, Woven Laminate, Crypton Incase Soil/Stain Protection, China, 100,000 Double Rubs, 818: Solid Performance 3","United Fabrics, JITTERBUG, 18 Coffee, United Fabrics JITTERBUG 18 Coffee, Brown upholstery fabric, brown, Upholstery, Indoor, 90% Polyester 10% Nylon, Woven Laminate, Crypton Incase Soil/Stain Protection, China, 100,000 Double Rubs, 818: Solid Performance 3",22.46,44.92,51.66,59 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jitterbug-18-coffee.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jitterbug-18-coffee.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jitterbug-18-coffee.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jitterbug-18-coffee.jpg,"Upholstery, Indoor",90% Polyester 10% Nylon,Woven Laminate,Crypton Incase Soil/Stain Protection,15.4 oz./yd.,"54.000""",Up the Roll,China,,,818: Solid Performance 3,"100,000 Double Rubs",,,,,,,"CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant PFAS Free
